,class,feature,value
1232,Non-seizure,SVD_Entropy,2.292320699210757
1233,Non-seizure,SVD_Entropy,2.2923207575931923
1234,Non-seizure,SVD_Entropy,2.2923155463526292
1235,Non-seizure,SVD_Entropy,2.2923180959319174
1236,Non-seizure,SVD_Entropy,2.292317557267034
1237,Non-seizure,SVD_Entropy,2.292315837251701
1238,Non-seizure,SVD_Entropy,2.292314939839501
1239,Non-seizure,SVD_Entropy,2.2923126906957063
1240,Non-seizure,SVD_Entropy,2.2923116876914658
1241,Non-seizure,SVD_Entropy,2.292312682452576
1242,Non-seizure,SVD_Entropy,2.292309980754091
1243,Non-seizure,SVD_Entropy,2.2923114072674187
1244,Non-seizure,SVD_Entropy,2.292315478878401
1245,Non-seizure,SVD_Entropy,2.292315023625802
1246,Non-seizure,SVD_Entropy,2.2923128475060683
1247,Non-seizure,SVD_Entropy,2.2923097107699393
1248,Non-seizure,SVD_Entropy,2.2923124978717744
1249,Non-seizure,SVD_Entropy,2.2923097635876273
1250,Non-seizure,SVD_Entropy,2.2923105518158398
1251,Non-seizure,SVD_Entropy,2.2923084996959777
1252,Non-seizure,SVD_Entropy,2.292309590684659
1253,Non-seizure,SVD_Entropy,2.2923033633350642
1254,Non-seizure,SVD_Entropy,2.292305643263571
1255,Non-seizure,SVD_Entropy,2.292311281141592
1256,Non-seizure,SVD_Entropy,2.292320086970711
1257,Non-seizure,SVD_Entropy,2.292318112999852
1258,Non-seizure,SVD_Entropy,2.2923170507113677
1259,Non-seizure,SVD_Entropy,2.2923254697507125
1260,Non-seizure,SVD_Entropy,2.292336857594506
1261,Non-seizure,SVD_Entropy,2.292335098388938
1262,Non-seizure,SVD_Entropy,2.292332752487014
1263,Non-seizure,SVD_Entropy,2.292343515317001
1264,Non-seizure,SVD_Entropy,2.292352019344092
1265,Non-seizure,SVD_Entropy,2.2923488771194904
1266,Non-seizure,SVD_Entropy,2.292348198263711
1267,Non-seizure,SVD_Entropy,2.2923592662736727
1268,Non-seizure,SVD_Entropy,2.292366954535932
1269,Non-seizure,SVD_Entropy,2.2923611303248146
1270,Non-seizure,SVD_Entropy,2.2923473611602683
1271,Non-seizure,SVD_Entropy,2.2923550463949787
1272,Non-seizure,SVD_Entropy,2.2923599799933094
1273,Non-seizure,SVD_Entropy,2.292347767047403
1274,Non-seizure,SVD_Entropy,2.2923294240740666
1275,Non-seizure,SVD_Entropy,2.2923337019893326
1276,Non-seizure,SVD_Entropy,2.29233511314819
1277,Non-seizure,SVD_Entropy,2.292319629811726
1278,Non-seizure,SVD_Entropy,2.292300022985277
1279,Non-seizure,SVD_Entropy,2.2922994030785016
1280,Non-seizure,SVD_Entropy,2.292294401864417
1281,Non-seizure,SVD_Entropy,2.2922866510275086
1282,Non-seizure,SVD_Entropy,2.292259361057012
1283,Non-seizure,SVD_Entropy,2.292266123853123
1284,Non-seizure,SVD_Entropy,2.292263663794896
1285,Non-seizure,SVD_Entropy,2.2922521962050944
1286,Non-seizure,SVD_Entropy,2.2922257222434768
1287,Non-seizure,SVD_Entropy,2.292225186677029
1288,Non-seizure,SVD_Entropy,2.2922217327477212
1289,Non-seizure,SVD_Entropy,2.292215418916773
1290,Non-seizure,SVD_Entropy,2.292197645419956
1291,Non-seizure,SVD_Entropy,2.292198337292729
1292,Non-seizure,SVD_Entropy,2.2921990922605975
1293,Non-seizure,SVD_Entropy,2.2921936915826047
1294,Non-seizure,SVD_Entropy,2.2921716466735607
1295,Non-seizure,SVD_Entropy,2.2921734369290174
1296,Non-seizure,SVD_Entropy,2.2921733021477797
1297,Non-seizure,SVD_Entropy,2.292170067413275
1298,Non-seizure,SVD_Entropy,2.292173110400654
1299,Non-seizure,SVD_Entropy,2.2921798828787625
1300,Non-seizure,SVD_Entropy,2.2994797917203607
1301,Non-seizure,SVD_Entropy,2.299484550763266
1302,Non-seizure,SVD_Entropy,2.2994910460827773
1303,Non-seizure,SVD_Entropy,2.299491663069603
1304,Non-seizure,SVD_Entropy,2.299490617726805
1305,Non-seizure,SVD_Entropy,2.29949377105733
1306,Non-seizure,SVD_Entropy,2.2995030437382074
1307,Non-seizure,SVD_Entropy,2.299502399215709
1308,Non-seizure,SVD_Entropy,2.2995046198592775
1309,Non-seizure,SVD_Entropy,2.299506600786957
1310,Non-seizure,SVD_Entropy,2.2995173837024563
1311,Non-seizure,SVD_Entropy,2.299519048677183
1312,Non-seizure,SVD_Entropy,2.2995162599831755
1313,Non-seizure,SVD_Entropy,2.2995162345343183
1314,Non-seizure,SVD_Entropy,2.2995284743724214
1315,Non-seizure,SVD_Entropy,2.2995309069424983
1316,Non-seizure,SVD_Entropy,2.299530423745782
1317,Non-seizure,SVD_Entropy,2.2995274517049067
1318,Non-seizure,SVD_Entropy,2.299542483496609
1319,Non-seizure,SVD_Entropy,2.2995440322121024
1320,Non-seizure,SVD_Entropy,2.2995395838595556
1321,Non-seizure,SVD_Entropy,2.2995366943221733
1322,Non-seizure,SVD_Entropy,2.299547260179221
1323,Non-seizure,SVD_Entropy,2.2995482511487095
1324,Non-seizure,SVD_Entropy,2.299543960839597
1325,Non-seizure,SVD_Entropy,2.299542342103706
1326,Non-seizure,SVD_Entropy,2.2995527755732725
1327,Non-seizure,SVD_Entropy,2.299554951969396
1328,Non-seizure,SVD_Entropy,2.299552495619628
1329,Non-seizure,SVD_Entropy,2.299552342750089
1330,Non-seizure,SVD_Entropy,2.299557745371399
1331,Non-seizure,SVD_Entropy,2.2995606299238216
1332,Non-seizure,SVD_Entropy,2.2995602600511336
1333,Non-seizure,SVD_Entropy,2.2995598918361733
1334,Non-seizure,SVD_Entropy,2.299564031156714
1335,Non-seizure,SVD_Entropy,2.2995676836507957
1336,Non-seizure,SVD_Entropy,2.299566718052605
1337,Non-seizure,SVD_Entropy,2.2995658163394816
1338,Non-seizure,SVD_Entropy,2.29956798437596
1339,Non-seizure,SVD_Entropy,2.2995697080106514
1340,Non-seizure,SVD_Entropy,2.299567875165442
1341,Non-seizure,SVD_Entropy,2.299566328331846
1342,Non-seizure,SVD_Entropy,2.299568958609175
1343,Non-seizure,SVD_Entropy,2.2995699270636125
1344,Non-seizure,SVD_Entropy,2.2995673622938257
1345,Non-seizure,SVD_Entropy,2.299565653416913
1346,Non-seizure,SVD_Entropy,2.2995655505234693
1347,Non-seizure,SVD_Entropy,2.2995668942538474
1348,Non-seizure,SVD_Entropy,2.2995621206923706
1349,Non-seizure,SVD_Entropy,2.29956184351217
1350,Non-seizure,SVD_Entropy,2.2995589698533405
1351,Non-seizure,SVD_Entropy,2.299561983580325
1352,Non-seizure,SVD_Entropy,2.2995608831236245
1353,Non-seizure,SVD_Entropy,2.2995609062278075
1354,Non-seizure,SVD_Entropy,2.299555966146731
1355,Non-seizure,SVD_Entropy,2.2995575999638977
1356,Non-seizure,SVD_Entropy,2.299555241657126
1357,Non-seizure,SVD_Entropy,2.2995557341684743
1358,Non-seizure,SVD_Entropy,2.2995541354689943
1359,Non-seizure,SVD_Entropy,2.2995581887315657
1360,Non-seizure,SVD_Entropy,2.2995590597707487
1361,Non-seizure,SVD_Entropy,2.2995607330683927
1362,Non-seizure,SVD_Entropy,2.2995578962825602
1363,Non-seizure,SVD_Entropy,2.2995611820777486
1364,Non-seizure,SVD_Entropy,2.299568329949944
1365,Non-seizure,SVD_Entropy,2.2995676844039625
1366,Non-seizure,SVD_Entropy,2.2995670472774785
1367,Non-seizure,SVD_Entropy,2.299571625541244
1368,Non-seizure,SVD_Entropy,2.299572914637828
1369,Non-seizure,SVD_Entropy,2.299571470033767
1370,Non-seizure,SVD_Entropy,2.2995691350515886
1371,Non-seizure,SVD_Entropy,2.2995736351333997
1372,Non-seizure,SVD_Entropy,2.299574729550695
1373,Non-seizure,SVD_Entropy,2.299577863132123
1374,Non-seizure,SVD_Entropy,2.2995753152707197
1375,Non-seizure,SVD_Entropy,2.2995760817948634
1376,Non-seizure,SVD_Entropy,2.299571311152693
1377,Non-seizure,SVD_Entropy,2.2995737885003606
1378,Non-seizure,SVD_Entropy,2.2995704965268486
1379,Non-seizure,SVD_Entropy,2.2995745875012723
1380,Non-seizure,SVD_Entropy,2.2995669624056
1381,Non-seizure,SVD_Entropy,2.299569992154469
1382,Non-seizure,SVD_Entropy,2.2995682670097937
1383,Non-seizure,SVD_Entropy,2.299567866386725
1384,Non-seizure,SVD_Entropy,2.299561024090946
1385,Non-seizure,SVD_Entropy,2.299569361666929
1386,Non-seizure,SVD_Entropy,2.299566683783909
1387,Non-seizure,SVD_Entropy,2.2995684424569527
1388,Non-seizure,SVD_Entropy,2.2995642363895006
1389,Non-seizure,SVD_Entropy,2.2995766754313203
1390,Non-seizure,SVD_Entropy,2.2995756967587178
1391,Non-seizure,SVD_Entropy,2.2995768517483284
1392,Non-seizure,SVD_Entropy,2.2995796618763187
1393,Non-seizure,SVD_Entropy,2.2995906624815414
1394,Non-seizure,SVD_Entropy,2.2995895721120556
1395,Non-seizure,SVD_Entropy,2.2995940158441908
1396,Non-seizure,SVD_Entropy,2.2995991353695104
1397,Non-seizure,SVD_Entropy,2.2996113362695443
1398,Non-seizure,SVD_Entropy,2.2996138580170675
1399,Non-seizure,SVD_Entropy,2.2996161176409675
1400,Seizure,SVD_Entropy,2.3012567490978286
1401,Seizure,SVD_Entropy,2.301264730206868
1402,Seizure,SVD_Entropy,2.301263455387786
1403,Seizure,SVD_Entropy,2.301268143698125
1404,Seizure,SVD_Entropy,2.3012694155175195
1405,Seizure,SVD_Entropy,2.3012747004428262
1406,Seizure,SVD_Entropy,2.3012728021067863
1407,Seizure,SVD_Entropy,2.301277376040692
1408,Seizure,SVD_Entropy,2.301277897649556
1409,Seizure,SVD_Entropy,2.3012835234137916
1410,Seizure,SVD_Entropy,2.3012835708666137
1411,Seizure,SVD_Entropy,2.301289577946378
1412,Seizure,SVD_Entropy,2.301295254522462
1413,Seizure,SVD_Entropy,2.301299082609808
1414,Seizure,SVD_Entropy,2.3012955779093205
1415,Seizure,SVD_Entropy,2.301301495504836
1416,Seizure,SVD_Entropy,2.3013050212709016
1417,Seizure,SVD_Entropy,2.3013085668962416
1418,Seizure,SVD_Entropy,2.301305802261349
1419,Seizure,SVD_Entropy,2.301309763113585
1420,Seizure,SVD_Entropy,2.3013141268200306
1421,Seizure,SVD_Entropy,2.3013130371180686
1422,Seizure,SVD_Entropy,2.301310902700337
1423,Seizure,SVD_Entropy,2.301314863837872
1424,Seizure,SVD_Entropy,2.301317984510742
1425,Seizure,SVD_Entropy,2.3013182069037836
1426,Seizure,SVD_Entropy,2.3013157793627435
1427,Seizure,SVD_Entropy,2.3013173286023227
1428,Seizure,SVD_Entropy,2.3013210051619133
1429,Seizure,SVD_Entropy,2.3013218095625807
1430,Seizure,SVD_Entropy,2.301324749022397
1431,Seizure,SVD_Entropy,2.3013275910759914
1432,Seizure,SVD_Entropy,2.3013317651384773
1433,Seizure,SVD_Entropy,2.301333325360061
1434,Seizure,SVD_Entropy,2.3013370252522063
1435,Seizure,SVD_Entropy,2.3013383337847593
1436,Seizure,SVD_Entropy,2.3013487610443786
1437,Seizure,SVD_Entropy,2.301349903723591
1438,Seizure,SVD_Entropy,2.301349760717167
1439,Seizure,SVD_Entropy,2.301352730293036
1440,Seizure,SVD_Entropy,2.3013559490085274
1441,Seizure,SVD_Entropy,2.3013561896496766
1442,Seizure,SVD_Entropy,2.3013575358294798
1443,Seizure,SVD_Entropy,2.3013615961357807
1444,Seizure,SVD_Entropy,2.301358895452449
1445,Seizure,SVD_Entropy,2.3013581925111524
1446,Seizure,SVD_Entropy,2.3013612850694596
1447,Seizure,SVD_Entropy,2.301363535159078
1448,Seizure,SVD_Entropy,2.301361532515779
1449,Seizure,SVD_Entropy,2.301360327842989
1450,Seizure,SVD_Entropy,2.3013658982313743
1451,Seizure,SVD_Entropy,2.3013679118201797
1452,Seizure,SVD_Entropy,2.301361007711357
1453,Seizure,SVD_Entropy,2.3013602449506663
1454,Seizure,SVD_Entropy,2.3013616249319715
1455,Seizure,SVD_Entropy,2.3013625524732007
1456,Seizure,SVD_Entropy,2.301356101117907
1457,Seizure,SVD_Entropy,2.3013557446422563
1458,Seizure,SVD_Entropy,2.301358121417468
1459,Seizure,SVD_Entropy,2.3013595138467426
1460,Seizure,SVD_Entropy,2.3013565512661653
1461,Seizure,SVD_Entropy,2.3013588410774624
1462,Seizure,SVD_Entropy,2.3013600356403003
1463,Seizure,SVD_Entropy,2.301361240936178
1464,Seizure,SVD_Entropy,2.3013593053686634
1465,Seizure,SVD_Entropy,2.3013617574563816
1466,Seizure,SVD_Entropy,2.301362907766574
1467,Seizure,SVD_Entropy,2.3013643147196694
1468,Seizure,SVD_Entropy,2.3013637801839955
1469,Seizure,SVD_Entropy,2.3013674058110687
1470,Seizure,SVD_Entropy,2.301365531194749
1471,Seizure,SVD_Entropy,2.301366853279314
1472,Seizure,SVD_Entropy,2.3013667606900987
1473,Seizure,SVD_Entropy,2.3013691637310316
1474,Seizure,SVD_Entropy,2.301367802818023
1475,Seizure,SVD_Entropy,2.3013681349225883
1476,Seizure,SVD_Entropy,2.301366493657529
1477,Seizure,SVD_Entropy,2.3013692770302154
1478,Seizure,SVD_Entropy,2.3013684082412675
1479,Seizure,SVD_Entropy,2.3013704743101497
1480,Seizure,SVD_Entropy,2.301371700322075
1481,Seizure,SVD_Entropy,2.301376138215339
1482,Seizure,SVD_Entropy,2.3013718823596014
1483,Seizure,SVD_Entropy,2.3013739803272775
1484,Seizure,SVD_Entropy,2.3013757947264617
1485,Seizure,SVD_Entropy,2.301380053703303
1486,Seizure,SVD_Entropy,2.3013749614581185
1487,Seizure,SVD_Entropy,2.3013772559057952
1488,Seizure,SVD_Entropy,2.301378318160892
1489,Seizure,SVD_Entropy,2.3013791777187222
1490,Seizure,SVD_Entropy,2.3013730549326956
1491,Seizure,SVD_Entropy,2.3013758845389694
1492,Seizure,SVD_Entropy,2.3013761181849475
1493,Seizure,SVD_Entropy,2.3013777482977846
1494,Seizure,SVD_Entropy,2.3013700143129605
1495,Seizure,SVD_Entropy,2.301373381123154
1496,Seizure,SVD_Entropy,2.30137607217829
1497,Seizure,SVD_Entropy,2.301379156218968
1498,Seizure,SVD_Entropy,2.301371618009869
1499,Seizure,SVD_Entropy,2.3013798956624174
1500,Non-seizure,Spectral_Entropy,0.7983708276126193
1501,Non-seizure,Spectral_Entropy,0.8171220057583167
1502,Non-seizure,Spectral_Entropy,0.8074561210614768
1503,Non-seizure,Spectral_Entropy,0.8766142046674116
1504,Non-seizure,Spectral_Entropy,0.8350387334602843
1505,Non-seizure,Spectral_Entropy,0.8173642004186236
1506,Non-seizure,Spectral_Entropy,0.8213204212128483
1507,Non-seizure,Spectral_Entropy,0.8120766348790659
1508,Non-seizure,Spectral_Entropy,0.8248907069375293
1509,Non-seizure,Spectral_Entropy,0.7998010083230959
1510,Non-seizure,Spectral_Entropy,0.8122476528467516
1511,Non-seizure,Spectral_Entropy,0.7958956178103427
1512,Non-seizure,Spectral_Entropy,0.7920901976019358
1513,Non-seizure,Spectral_Entropy,0.784445927289517
1514,Non-seizure,Spectral_Entropy,0.8386048801555086
1515,Non-seizure,Spectral_Entropy,0.8292148795291379
1516,Non-seizure,Spectral_Entropy,0.8251040564544908
1517,Non-seizure,Spectral_Entropy,0.8237848020833345
1518,Non-seizure,Spectral_Entropy,0.7967696053216967
1519,Non-seizure,Spectral_Entropy,0.856542930465965
1520,Non-seizure,Spectral_Entropy,0.8317173640083556
1521,Non-seizure,Spectral_Entropy,0.8248729420702207
1522,Non-seizure,Spectral_Entropy,0.8620724658505586
1523,Non-seizure,Spectral_Entropy,0.9105822394034385
1524,Non-seizure,Spectral_Entropy,0.8138967413945589
1525,Non-seizure,Spectral_Entropy,0.8656618114718987
1526,Non-seizure,Spectral_Entropy,0.8164294284382262
1527,Non-seizure,Spectral_Entropy,0.8105232274497469
1528,Non-seizure,Spectral_Entropy,0.8947229463070708
1529,Non-seizure,Spectral_Entropy,0.9204498405374175
1530,Non-seizure,Spectral_Entropy,0.8064896697176032
1531,Non-seizure,Spectral_Entropy,0.8472551189458554
1532,Non-seizure,Spectral_Entropy,0.8872605637916999
1533,Non-seizure,Spectral_Entropy,0.8803355161501762
1534,Non-seizure,Spectral_Entropy,0.7882262984158985
1535,Non-seizure,Spectral_Entropy,0.8320289494115909
1536,Non-seizure,Spectral_Entropy,0.8179826606673583
1537,Non-seizure,Spectral_Entropy,0.8712323216393684
1538,Non-seizure,Spectral_Entropy,0.7979612840091981
1539,Non-seizure,Spectral_Entropy,0.8817123320022887
1540,Non-seizure,Spectral_Entropy,0.8260152272177416
1541,Non-seizure,Spectral_Entropy,0.863112664039903
1542,Non-seizure,Spectral_Entropy,0.8520932947056296
1543,Non-seizure,Spectral_Entropy,0.8306656899226037
1544,Non-seizure,Spectral_Entropy,0.8307062894285151
1545,Non-seizure,Spectral_Entropy,0.842386245202299
1546,Non-seizure,Spectral_Entropy,0.8244572471742028
1547,Non-seizure,Spectral_Entropy,0.8158237059848135
1548,Non-seizure,Spectral_Entropy,0.8432309376504733
1549,Non-seizure,Spectral_Entropy,0.8111148169677581
1550,Non-seizure,Spectral_Entropy,0.8638434557008556
1551,Non-seizure,Spectral_Entropy,0.8175575891787442
1552,Non-seizure,Spectral_Entropy,0.8098988959983154
1553,Non-seizure,Spectral_Entropy,0.8098496887231037
1554,Non-seizure,Spectral_Entropy,0.8326993098613868
1555,Non-seizure,Spectral_Entropy,0.8289865734286962
1556,Non-seizure,Spectral_Entropy,0.8012703654174517
1557,Non-seizure,Spectral_Entropy,0.8799490693799873
1558,Non-seizure,Spectral_Entropy,0.7752905375446567
1559,Non-seizure,Spectral_Entropy,0.7957524716279114
1560,Non-seizure,Spectral_Entropy,0.8352241505537512
1561,Non-seizure,Spectral_Entropy,0.7928085393645733
1562,Non-seizure,Spectral_Entropy,0.8034079402182702
1563,Non-seizure,Spectral_Entropy,0.8526545327607216
1564,Non-seizure,Spectral_Entropy,0.8258247104590561
1565,Non-seizure,Spectral_Entropy,0.8233234875062079
1566,Non-seizure,Spectral_Entropy,0.8094160413729115
1567,Non-seizure,Spectral_Entropy,0.8322595322582037
1568,Non-seizure,Spectral_Entropy,0.8104852544632869
1569,Non-seizure,Spectral_Entropy,0.8198350909305543
1570,Non-seizure,Spectral_Entropy,0.8042688792996355
1571,Non-seizure,Spectral_Entropy,0.8250594788731415
1572,Non-seizure,Spectral_Entropy,0.8251488135113841
1573,Non-seizure,Spectral_Entropy,0.8219885553755633
1574,Non-seizure,Spectral_Entropy,0.7996612364897099
1575,Non-seizure,Spectral_Entropy,0.827787806346273
1576,Non-seizure,Spectral_Entropy,0.8157621919993219
1577,Non-seizure,Spectral_Entropy,0.8188859038333393
1578,Non-seizure,Spectral_Entropy,0.8375654058461965
1579,Non-seizure,Spectral_Entropy,0.8303255399594701
1580,Non-seizure,Spectral_Entropy,0.81557710863189
1581,Non-seizure,Spectral_Entropy,0.8471759233346273
1582,Non-seizure,Spectral_Entropy,0.8255947721281536
1583,Non-seizure,Spectral_Entropy,0.8159484320388573
1584,Non-seizure,Spectral_Entropy,0.8519572692790287
1585,Non-seizure,Spectral_Entropy,0.8266235818000406
1586,Non-seizure,Spectral_Entropy,0.8510238309290701
1587,Non-seizure,Spectral_Entropy,0.8384726866539496
1588,Non-seizure,Spectral_Entropy,0.8137716522805113
1589,Non-seizure,Spectral_Entropy,0.8439557574926173
1590,Non-seizure,Spectral_Entropy,0.8388560861838618
1591,Non-seizure,Spectral_Entropy,0.8098515186038557
1592,Non-seizure,Spectral_Entropy,0.8272734819641606
1593,Non-seizure,Spectral_Entropy,0.8108440207864972
1594,Non-seizure,Spectral_Entropy,0.8078901753681248
1595,Non-seizure,Spectral_Entropy,0.8053377208645005
1596,Non-seizure,Spectral_Entropy,0.8204477716427944
1597,Non-seizure,Spectral_Entropy,0.8202959946874346
1598,Non-seizure,Spectral_Entropy,0.8141734447302367
1599,Non-seizure,Spectral_Entropy,0.8397691004225186
1600,Non-seizure,Spectral_Entropy,0.8059900776541995
1601,Non-seizure,Spectral_Entropy,0.791769962694497
1602,Non-seizure,Spectral_Entropy,0.777106347492661
1603,Non-seizure,Spectral_Entropy,0.7778907930571671
1604,Non-seizure,Spectral_Entropy,0.7718693603349704
1605,Non-seizure,Spectral_Entropy,0.8291568511259128
1606,Non-seizure,Spectral_Entropy,0.7518320427777471
1607,Non-seizure,Spectral_Entropy,0.7902614758362659
1608,Non-seizure,Spectral_Entropy,0.7736397055822307
1609,Non-seizure,Spectral_Entropy,0.7550705999316815
1610,Non-seizure,Spectral_Entropy,0.7438411201911483
1611,Non-seizure,Spectral_Entropy,0.806427280636155
1612,Non-seizure,Spectral_Entropy,0.7805550561540876
1613,Non-seizure,Spectral_Entropy,0.7561245429333163
1614,Non-seizure,Spectral_Entropy,0.7644673318921011
1615,Non-seizure,Spectral_Entropy,0.8224554103245804
1616,Non-seizure,Spectral_Entropy,0.7514917469805894
1617,Non-seizure,Spectral_Entropy,0.8004020974752842
1618,Non-seizure,Spectral_Entropy,0.726287053667072
1619,Non-seizure,Spectral_Entropy,0.7590711493330621
1620,Non-seizure,Spectral_Entropy,0.7736196270758836
1621,Non-seizure,Spectral_Entropy,0.7476316691792214
1622,Non-seizure,Spectral_Entropy,0.7554645329262356
1623,Non-seizure,Spectral_Entropy,0.7691229660134153
1624,Non-seizure,Spectral_Entropy,0.7500712754363655
1625,Non-seizure,Spectral_Entropy,0.771847389667409
1626,Non-seizure,Spectral_Entropy,0.7449838575951234
1627,Non-seizure,Spectral_Entropy,0.8092959699788332
1628,Non-seizure,Spectral_Entropy,0.7989957950484887
1629,Non-seizure,Spectral_Entropy,0.7695612630852774
1630,Non-seizure,Spectral_Entropy,0.7823948222975384
1631,Non-seizure,Spectral_Entropy,0.8205876540448143
1632,Non-seizure,Spectral_Entropy,0.8112089410909589
1633,Non-seizure,Spectral_Entropy,0.8037593975012742
1634,Non-seizure,Spectral_Entropy,0.7754559613806742
1635,Non-seizure,Spectral_Entropy,0.7896444147396459
1636,Non-seizure,Spectral_Entropy,0.7680414573440878
1637,Non-seizure,Spectral_Entropy,0.7412213770677446
1638,Non-seizure,Spectral_Entropy,0.7820866667672125
1639,Non-seizure,Spectral_Entropy,0.7863382637940881
1640,Non-seizure,Spectral_Entropy,0.76120836874631
1641,Non-seizure,Spectral_Entropy,0.8029478127465076
1642,Non-seizure,Spectral_Entropy,0.7911771245137669
1643,Non-seizure,Spectral_Entropy,0.782306058113141
1644,Non-seizure,Spectral_Entropy,0.7320640607451643
1645,Non-seizure,Spectral_Entropy,0.7421150157043052
1646,Non-seizure,Spectral_Entropy,0.8253066319590106
1647,Non-seizure,Spectral_Entropy,0.7684439073750274
1648,Non-seizure,Spectral_Entropy,0.7902235244182781
1649,Non-seizure,Spectral_Entropy,0.7801380189117811
1650,Non-seizure,Spectral_Entropy,0.8093904490327872
1651,Non-seizure,Spectral_Entropy,0.7926266120954848
1652,Non-seizure,Spectral_Entropy,0.7428659230022059
1653,Non-seizure,Spectral_Entropy,0.7364373010318946
1654,Non-seizure,Spectral_Entropy,0.8186843445652341
1655,Non-seizure,Spectral_Entropy,0.744720597039744
1656,Non-seizure,Spectral_Entropy,0.7828265598526672
1657,Non-seizure,Spectral_Entropy,0.8440445718943091
1658,Non-seizure,Spectral_Entropy,0.8449505516558236
1659,Non-seizure,Spectral_Entropy,0.8380645955276129
1660,Non-seizure,Spectral_Entropy,0.8217251044200053
1661,Non-seizure,Spectral_Entropy,0.8375340525654742
1662,Non-seizure,Spectral_Entropy,0.8320576072022056
1663,Non-seizure,Spectral_Entropy,0.8088538249787357
1664,Non-seizure,Spectral_Entropy,0.8860986397867312
1665,Non-seizure,Spectral_Entropy,0.8918613097433056
1666,Non-seizure,Spectral_Entropy,0.83602437033489
1667,Non-seizure,Spectral_Entropy,0.8122586958551272
1668,Non-seizure,Spectral_Entropy,0.8131684673548628
1669,Non-seizure,Spectral_Entropy,0.8378214504161116
1670,Non-seizure,Spectral_Entropy,0.8460373493972224
1671,Non-seizure,Spectral_Entropy,0.8693281261476243
1672,Non-seizure,Spectral_Entropy,0.8281822696362596
1673,Non-seizure,Spectral_Entropy,0.8363837819684696
1674,Non-seizure,Spectral_Entropy,0.8351228278438619
1675,Non-seizure,Spectral_Entropy,0.8198795185758913
1676,Non-seizure,Spectral_Entropy,0.8713979641642301
1677,Non-seizure,Spectral_Entropy,0.8791273932753814
1678,Non-seizure,Spectral_Entropy,0.865688409994491
1679,Non-seizure,Spectral_Entropy,0.831869945054871
1680,Non-seizure,Spectral_Entropy,0.8166677178256727
1681,Non-seizure,Spectral_Entropy,0.8193700963243381
1682,Non-seizure,Spectral_Entropy,0.8351402261008496
1683,Non-seizure,Spectral_Entropy,0.8419968066443815
1684,Non-seizure,Spectral_Entropy,0.8245250941150076
1685,Non-seizure,Spectral_Entropy,0.8229173418236738
1686,Non-seizure,Spectral_Entropy,0.8762000133762311
1687,Non-seizure,Spectral_Entropy,0.8305080424258559
1688,Non-seizure,Spectral_Entropy,0.8286101970681821
1689,Non-seizure,Spectral_Entropy,0.8247474596006631
1690,Non-seizure,Spectral_Entropy,0.8056967376514924
1691,Non-seizure,Spectral_Entropy,0.8118245664455156
1692,Non-seizure,Spectral_Entropy,0.7944944145358793
1693,Non-seizure,Spectral_Entropy,0.7552926989104662
1694,Non-seizure,Spectral_Entropy,0.7597001933321534
1695,Non-seizure,Spectral_Entropy,0.7768794567866206
1696,Non-seizure,Spectral_Entropy,0.7828728403577863
1697,Non-seizure,Spectral_Entropy,0.8148725750831749
1698,Non-seizure,Spectral_Entropy,0.810332418122043
1699,Non-seizure,Spectral_Entropy,0.7590205530472559
1700,Non-seizure,Spectral_Entropy,0.7072471632562868
1701,Non-seizure,Spectral_Entropy,0.714878406906819
1702,Non-seizure,Spectral_Entropy,0.7615170333850642
1703,Non-seizure,Spectral_Entropy,0.7605814854929451
1704,Non-seizure,Spectral_Entropy,0.8206175445254811
1705,Non-seizure,Spectral_Entropy,0.7636005481431005
1706,Non-seizure,Spectral_Entropy,0.7409202280651267
1707,Non-seizure,Spectral_Entropy,0.7672092911309863
1708,Non-seizure,Spectral_Entropy,0.7406423744978282
1709,Non-seizure,Spectral_Entropy,0.7506575710631838
1710,Non-seizure,Spectral_Entropy,0.7825776718318755
1711,Non-seizure,Spectral_Entropy,0.726586159414143
1712,Non-seizure,Spectral_Entropy,0.7240208287446908
1713,Non-seizure,Spectral_Entropy,0.7568441652980691
1714,Non-seizure,Spectral_Entropy,0.8138882577723209
1715,Non-seizure,Spectral_Entropy,0.7420628007595444
1716,Non-seizure,Spectral_Entropy,0.8238607791690099
1717,Non-seizure,Spectral_Entropy,0.7428815785985542
1718,Non-seizure,Spectral_Entropy,0.7375379610226174
1719,Non-seizure,Spectral_Entropy,0.7506725084486371
1720,Non-seizure,Spectral_Entropy,0.7393037913454145
1721,Non-seizure,Spectral_Entropy,0.7097135312348605
1722,Non-seizure,Spectral_Entropy,0.813712119153276
1723,Non-seizure,Spectral_Entropy,0.7822349733482745
1724,Non-seizure,Spectral_Entropy,0.7065511622647564
1725,Non-seizure,Spectral_Entropy,0.750845156477102
1726,Non-seizure,Spectral_Entropy,0.7464582778086689
1727,Non-seizure,Spectral_Entropy,0.7756277677874754
1728,Non-seizure,Spectral_Entropy,0.728274151408398
1729,Non-seizure,Spectral_Entropy,0.742685189475201
1730,Non-seizure,Spectral_Entropy,0.6890087177920806
1731,Non-seizure,Spectral_Entropy,0.7420761402779138
1732,Non-seizure,Spectral_Entropy,0.6991362423988761
1733,Non-seizure,Spectral_Entropy,0.6773058879870895
1734,Non-seizure,Spectral_Entropy,0.7293594303013494
